model,repeat,fold,metric,value
B2_elasticnet_logreg__LATE,0,1,recall__BRCA_LumA,0.8541666666666666
B2_elasticnet_logreg__LATE,0,2,recall__BRCA_LumA,0.9375
B2_elasticnet_logreg__LATE,0,3,recall__BRCA_LumA,0.9479166666666666
B2_elasticnet_logreg__LATE,0,4,recall__BRCA_LumA,0.9270833333333334
B2_elasticnet_logreg__LATE,1,0,recall__BRCA_LumA,0.9375
B2_elasticnet_logreg__LATE,1,1,recall__BRCA_LumA,0.9479166666666666
B2_elasticnet_logreg__LATE,1,2,recall__BRCA_LumA,0.9270833333333334
B2_elasticnet_logreg__LATE,1,3,recall__BRCA_LumA,0.8229166666666666
B2_elasticnet_logreg__LATE,1,4,recall__BRCA_LumA,0.8958333333333334
B2_elasticnet_logreg__LATE,2,0,recall__BRCA_LumA,0.8645833333333334
B2_elasticnet_logreg__LATE,2,1,recall__BRCA_LumA,0.9166666666666666
B2_elasticnet_logreg__LATE,2,2,recall__BRCA_LumA,0.9270833333333334
B2_elasticnet_logreg__LATE,2,3,recall__BRCA_LumA,0.9270833333333334
B2_elasticnet_logreg__LATE,2,4,recall__BRCA_LumA,0.8645833333333334
B2_elasticnet_logreg__LATE,3,0,recall__BRCA_LumA,0.8854166666666666
B2_elasticnet_logreg__LATE,3,1,recall__BRCA_LumA,0.9166666666666666
B2_elasticnet_logreg__LATE,3,2,recall__BRCA_LumA,0.9270833333333334
B2_elasticnet_logreg__LATE,3,3,recall__BRCA_LumA,0.90625
B2_elasticnet_logreg__LATE,3,4,recall__BRCA_LumA,0.9479166666666666
B2_elasticnet_logreg__LATE,4,0,recall__BRCA_LumA,0.9166666666666666
B2_elasticnet_logreg__LATE,4,1,recall__BRCA_LumA,0.9166666666666666
B2_elasticnet_logreg__LATE,4,2,recall__BRCA_LumA,0.90625
B2_elasticnet_logreg__LATE,4,3,recall__BRCA_LumA,0.90625
B2_elasticnet_logreg__LATE,4,4,recall__BRCA_LumA,0.9479166666666666
B3_linear_svm__LATE,0,0,recall__BRCA_LumA,0.96875
B3_linear_svm__LATE,0,1,recall__BRCA_LumA,0.9375
B3_linear_svm__LATE,0,2,recall__BRCA_LumA,1.0
B3_linear_svm__LATE,0,3,recall__BRCA_LumA,0.9895833333333334
B3_linear_svm__LATE,0,4,recall__BRCA_LumA,1.0
B3_linear_svm__LATE,1,0,recall__BRCA_LumA,1.0
B3_linear_svm__LATE,1,1,recall__BRCA_LumA,0.9791666666666666
B3_linear_svm__LATE,1,2,recall__BRCA_LumA,1.0
B3_linear_svm__LATE,1,3,recall__BRCA_LumA,0.9375
B3_linear_svm__LATE,1,4,recall__BRCA_LumA,0.9791666666666666
B3_linear_svm__LATE,2,0,recall__BRCA_LumA,0.9479166666666666
B3_linear_svm__LATE,2,1,recall__BRCA_LumA,0.9583333333333334
B3_linear_svm__LATE,2,2,recall__BRCA_LumA,0.9791666666666666
B3_linear_svm__LATE,2,3,recall__BRCA_LumA,0.9791666666666666
B3_linear_svm__LATE,2,4,recall__BRCA_LumA,0.9375
B3_linear_svm__LATE,3,0,recall__BRCA_LumA,0.9479166666666666
B3_linear_svm__LATE,3,1,recall__BRCA_LumA,0.96875
B3_linear_svm__LATE,3,2,recall__BRCA_LumA,0.9895833333333334
B3_linear_svm__LATE,3,3,recall__BRCA_LumA,0.96875
B3_linear_svm__LATE,3,4,recall__BRCA_LumA,1.0
B3_linear_svm__LATE,4,0,recall__BRCA_LumA,0.9791666666666666
B3_linear_svm__LATE,4,1,recall__BRCA_LumA,0.9895833333333334
B3_linear_svm__LATE,4,2,recall__BRCA_LumA,0.9583333333333334
B3_linear_svm__LATE,4,3,recall__BRCA_LumA,0.9583333333333334
B3_linear_svm__LATE,4,4,recall__BRCA_LumA,0.96875
B4_random_forest__LATE,0,0,recall__BRCA_LumA,0.9895833333333334
B4_random_forest__LATE,0,1,recall__BRCA_LumA,0.9791666666666666
B4_random_forest__LATE,0,2,recall__BRCA_LumA,0.9895833333333334
B4_random_forest__LATE,0,3,recall__BRCA_LumA,0.9895833333333334
B4_random_forest__LATE,0,4,recall__BRCA_LumA,1.0
B4_random_forest__LATE,1,0,recall__BRCA_LumA,1.0
B4_random_forest__LATE,1,1,recall__BRCA_LumA,1.0
B4_random_forest__LATE,1,2,recall__BRCA_LumA,0.9895833333333334
B4_random_forest__LATE,1,3,recall__BRCA_LumA,1.0
B4_random_forest__LATE,1,4,recall__BRCA_LumA,0.9791666666666666
B4_random_forest__LATE,2,0,recall__BRCA_LumA,0.9895833333333334
B4_random_forest__LATE,2,1,recall__BRCA_LumA,0.9895833333333334
B4_random_forest__LATE,2,2,recall__BRCA_LumA,1.0
B4_random_forest__LATE,2,3,recall__BRCA_LumA,0.9791666666666666
B4_random_forest__LATE,2,4,recall__BRCA_LumA,0.96875
B4_random_forest__LATE,3,0,recall__BRCA_LumA,0.9791666666666666
B4_random_forest__LATE,3,1,recall__BRCA_LumA,0.9895833333333334
B4_random_forest__LATE,3,2,recall__BRCA_LumA,0.9895833333333334
B4_random_forest__LATE,3,3,recall__BRCA_LumA,1.0
B4_random_forest__LATE,3,4,recall__BRCA_LumA,1.0
B4_random_forest__LATE,4,0,recall__BRCA_LumA,1.0
B4_random_forest__LATE,4,1,recall__BRCA_LumA,0.9791666666666666
B4_random_forest__LATE,4,2,recall__BRCA_LumA,0.9895833333333334
B4_random_forest__LATE,4,3,recall__BRCA_LumA,0.96875
B4_random_forest__LATE,4,4,recall__BRCA_LumA,1.0
B5_xgboost__LATE,0,0,recall__BRCA_LumA,0.9166666666666666
B5_xgboost__LATE,0,1,recall__BRCA_LumA,0.8854166666666666
B5_xgboost__LATE,0,2,recall__BRCA_LumA,0.9479166666666666
B5_xgboost__LATE,0,3,recall__BRCA_LumA,0.9375
B5_xgboost__LATE,0,4,recall__BRCA_LumA,0.9375
B5_xgboost__LATE,1,0,recall__BRCA_LumA,0.9583333333333334
B5_xgboost__LATE,1,1,recall__BRCA_LumA,0.9791666666666666
B5_xgboost__LATE,1,2,recall__BRCA_LumA,0.96875
B5_xgboost__LATE,1,3,recall__BRCA_LumA,0.90625
B5_xgboost__LATE,1,4,recall__BRCA_LumA,0.9583333333333334
B5_xgboost__LATE,2,0,recall__BRCA_LumA,0.9479166666666666
B5_xgboost__LATE,2,1,recall__BRCA_LumA,0.9270833333333334
B5_xgboost__LATE,2,2,recall__BRCA_LumA,0.9583333333333334
B5_xgboost__LATE,2,3,recall__BRCA_LumA,0.9375
B5_xgboost__LATE,2,4,recall__BRCA_LumA,0.84375
B5_xgboost__LATE,3,0,recall__BRCA_LumA,0.9166666666666666
B5_xgboost__LATE,3,1,recall__BRCA_LumA,0.9375
B5_xgboost__LATE,3,2,recall__BRCA_LumA,0.9479166666666666
B5_xgboost__LATE,3,3,recall__BRCA_LumA,0.9270833333333334
B5_xgboost__LATE,3,4,recall__BRCA_LumA,0.96875
B5_xgboost__LATE,4,0,recall__BRCA_LumA,0.9375
B5_xgboost__LATE,4,1,recall__BRCA_LumA,0.9479166666666666
B5_xgboost__LATE,4,2,recall__BRCA_LumA,0.9270833333333334
B5_xgboost__LATE,4,3,recall__BRCA_LumA,0.9270833333333334
B5_xgboost__LATE,4,4,recall__BRCA_LumA,0.9479166666666666
B0a_dummy_stratified,0,0,f1__BRCA_LumB,0.23076923076923078
B0a_dummy_stratified,0,1,f1__BRCA_LumB,0.358974358974359
B0a_dummy_stratified,0,2,f1__BRCA_LumB,0.23684210526315788
B0a_dummy_stratified,0,3,f1__BRCA_LumB,0.3157894736842105
B0a_dummy_stratified,0,4,f1__BRCA_LumB,0.21052631578947367
B0a_dummy_stratified,1,0,f1__BRCA_LumB,0.2564102564102564
B0a_dummy_stratified,1,1,f1__BRCA_LumB,0.1794871794871795
B0a_dummy_stratified,1,2,f1__BRCA_LumB,0.21052631578947367
B0a_dummy_stratified,1,3,f1__BRCA_LumB,0.2631578947368421
B0a_dummy_stratified,1,4,f1__BRCA_LumB,0.15789473684210525
B0a_dummy_stratified,2,0,f1__BRCA_LumB,0.1282051282051282
B0a_dummy_stratified,2,1,f1__BRCA_LumB,0.28205128205128205
B0a_dummy_stratified,2,2,f1__BRCA_LumB,0.15789473684210525
B0a_dummy_stratified,2,3,f1__BRCA_LumB,0.15789473684210525
B0a_dummy_stratified,2,4,f1__BRCA_LumB,0.21052631578947367
B0a_dummy_stratified,3,0,f1__BRCA_LumB,0.1794871794871795
B0a_dummy_stratified,3,1,f1__BRCA_LumB,0.1794871794871795
B0a_dummy_stratified,3,2,f1__BRCA_LumB,0.23684210526315788
B0a_dummy_stratified,3,3,f1__BRCA_LumB,0.23684210526315788
B0a_dummy_stratified,3,4,f1__BRCA_LumB,0.18421052631578946
B0a_dummy_stratified,4,0,f1__BRCA_LumB,0.1282051282051282
B0a_dummy_stratified,4,1,f1__BRCA_LumB,0.2564102564102564
B0a_dummy_stratified,4,2,f1__BRCA_LumB,0.13157894736842105
B0a_dummy_stratified,4,3,f1__BRCA_LumB,0.2894736842105263
B0a_dummy_stratified,4,4,f1__BRCA_LumB,0.23684210526315788
B0b_dummy_mostfreq,0,0,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,0,1,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,0,2,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,0,3,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,0,4,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,1,0,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,1,1,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,1,2,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,1,3,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,1,4,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,2,0,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,2,1,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,2,2,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,2,3,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,2,4,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,3,0,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,3,1,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,3,2,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,3,3,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,3,4,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,4,0,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,4,1,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,4,2,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,4,3,f1__BRCA_LumB,0.0
B0b_dummy_mostfreq,4,4,f1__BRCA_LumB,0.0
B1_pam50_centroid,0,0,f1__BRCA_LumB,0.8292682926829268
B1_pam50_centroid,0,1,f1__BRCA_LumB,0.8192771084337349
B1_pam50_centroid,0,2,f1__BRCA_LumB,0.7228915662650602
B1_pam50_centroid,0,3,f1__BRCA_LumB,0.7555555555555555
B1_pam50_centroid,0,4,f1__BRCA_LumB,0.8181818181818182
B1_pam50_centroid,1,0,f1__BRCA_LumB,0.7551020408163265
B1_pam50_centroid,1,1,f1__BRCA_LumB,0.8461538461538461
B1_pam50_centroid,1,2,f1__BRCA_LumB,0.7727272727272727
B1_pam50_centroid,1,3,f1__BRCA_LumB,0.7341772151898734
B1_pam50_centroid,1,4,f1__BRCA_LumB,0.8314606741573034
B1_pam50_centroid,2,0,f1__BRCA_LumB,0.7789473684210526
B1_pam50_centroid,2,1,f1__BRCA_LumB,0.7674418604651163
B1_pam50_centroid,2,2,f1__BRCA_LumB,0.9135802469135802
B1_pam50_centroid,2,3,f1__BRCA_LumB,0.7764705882352941
B1_pam50_centroid,2,4,f1__BRCA_LumB,0.7469879518072289
B1_pam50_centroid,3,0,f1__BRCA_LumB,0.8314606741573034
B1_pam50_centroid,3,1,f1__BRCA_LumB,0.7951807228915663
B1_pam50_centroid,3,2,f1__BRCA_LumB,0.7951807228915663
B1_pam50_centroid,3,3,f1__BRCA_LumB,0.8043478260869565
B1_pam50_centroid,3,4,f1__BRCA_LumB,0.7619047619047619
B1_pam50_centroid,4,0,f1__BRCA_LumB,0.7816091954022989
B1_pam50_centroid,4,1,f1__BRCA_LumB,0.759493670886076
B1_pam50_centroid,4,2,f1__BRCA_LumB,0.7956989247311828
B1_pam50_centroid,4,3,f1__BRCA_LumB,0.813953488372093
B1_pam50_centroid,4,4,f1__BRCA_LumB,0.8470588235294118
B2_elasticnet_logreg,0,0,f1__BRCA_LumB,0.8157894736842105
B2_elasticnet_logreg,0,1,f1__BRCA_LumB,0.8354430379746836
B2_elasticnet_logreg,0,2,f1__BRCA_LumB,0.7848101265822784
B2_elasticnet_logreg,0,3,f1__BRCA_LumB,0.8974358974358975
B2_elasticnet_logreg,0,4,f1__BRCA_LumB,0.8705882352941177
B2_elasticnet_logreg,1,0,f1__BRCA_LumB,0.8395061728395061
B2_elasticnet_logreg,1,1,f1__BRCA_LumB,0.7671232876712328
B2_elasticnet_logreg,1,2,f1__BRCA_LumB,0.8470588235294118
B2_elasticnet_logreg,1,3,f1__BRCA_LumB,0.7804878048780488
B2_elasticnet_logreg,1,4,f1__BRCA_LumB,0.8048780487804879
B2_elasticnet_logreg,2,0,f1__BRCA_LumB,0.8275862068965517
B2_elasticnet_logreg,2,1,f1__BRCA_LumB,0.7951807228915663
B2_elasticnet_logreg,2,2,f1__BRCA_LumB,0.8831168831168831
B2_elasticnet_logreg,2,3,f1__BRCA_LumB,0.825
B2_elasticnet_logreg,2,4,f1__BRCA_LumB,0.8095238095238095
B2_elasticnet_logreg,3,0,f1__BRCA_LumB,0.7529411764705882
B2_elasticnet_logreg,3,1,f1__BRCA_LumB,0.8
B2_elasticnet_logreg,3,2,f1__BRCA_LumB,0.7631578947368421
B2_elasticnet_logreg,3,3,f1__BRCA_LumB,0.8539325842696629
B2_elasticnet_logreg,3,4,f1__BRCA_LumB,0.925
B2_elasticnet_logreg,4,0,f1__BRCA_LumB,0.8641975308641975
B2_elasticnet_logreg,4,1,f1__BRCA_LumB,0.8048780487804879
B2_elasticnet_logreg,4,2,f1__BRCA_LumB,0.8192771084337349
B2_elasticnet_logreg,4,3,f1__BRCA_LumB,0.8354430379746836
B2_elasticnet_logreg,4,4,f1__BRCA_LumB,0.8831168831168831
B3_linear_svm,0,0,f1__BRCA_LumB,0.7894736842105263
B3_linear_svm,0,1,f1__BRCA_LumB,0.8461538461538461
B3_linear_svm,0,2,f1__BRCA_LumB,0.8205128205128205
B3_linear_svm,0,3,f1__BRCA_LumB,0.7397260273972602
B3_linear_svm,0,4,f1__BRCA_LumB,0.825
B3_linear_svm,1,0,f1__BRCA_LumB,0.75
B3_linear_svm,1,1,f1__BRCA_LumB,0.7631578947368421
B3_linear_svm,1,2,f1__BRCA_LumB,0.8148148148148148
B3_linear_svm,1,3,f1__BRCA_LumB,0.7341772151898734
B3_linear_svm,1,4,f1__BRCA_LumB,0.7380952380952381
B3_linear_svm,2,0,f1__BRCA_LumB,0.8148148148148148
B3_linear_svm,2,1,f1__BRCA_LumB,0.7341772151898734
B3_linear_svm,2,2,f1__BRCA_LumB,0.7792207792207793
B3_linear_svm,2,3,f1__BRCA_LumB,0.810126582278481
B3_linear_svm,2,4,f1__BRCA_LumB,0.75
B3_linear_svm,3,0,f1__BRCA_LumB,0.7
B3_linear_svm,3,1,f1__BRCA_LumB,0.8648648648648649
B3_linear_svm,3,2,f1__BRCA_LumB,0.75
B3_linear_svm,3,3,f1__BRCA_LumB,0.7804878048780488
B3_linear_svm,3,4,f1__BRCA_LumB,0.875
B3_linear_svm,4,0,f1__BRCA_LumB,0.825
B3_linear_svm,4,1,f1__BRCA_LumB,0.8235294117647058
B3_linear_svm,4,2,f1__BRCA_LumB,0.7848101265822784
B3_linear_svm,4,3,f1__BRCA_LumB,0.7887323943661971
B3_linear_svm,4,4,f1__BRCA_LumB,0.8421052631578947
B4_random_forest,0,0,f1__BRCA_LumB,0.8333333333333334
B4_random_forest,0,1,f1__BRCA_LumB,0.8732394366197183
B4_random_forest,0,2,f1__BRCA_LumB,0.875
B4_random_forest,0,3,f1__BRCA_LumB,0.8157894736842105
B4_random_forest,0,4,f1__BRCA_LumB,0.9024390243902439
B4_random_forest,1,0,f1__BRCA_LumB,0.8571428571428571
B4_random_forest,1,1,f1__BRCA_LumB,0.8
B4_random_forest,1,2,f1__BRCA_LumB,0.8266666666666667
B4_random_forest,1,3,f1__BRCA_LumB,0.8732394366197183
B4_random_forest,1,4,f1__BRCA_LumB,0.8108108108108109
B4_random_forest,2,0,f1__BRCA_LumB,0.8888888888888888
B4_random_forest,2,1,f1__BRCA_LumB,0.8055555555555556
B4_random_forest,2,2,f1__BRCA_LumB,0.8493150684931506
B4_random_forest,2,3,f1__BRCA_LumB,0.8533333333333334
B4_random_forest,2,4,f1__BRCA_LumB,0.8717948717948718
B4_random_forest,3,0,f1__BRCA_LumB,0.8
B4_random_forest,3,1,f1__BRCA_LumB,0.8648648648648649
B4_random_forest,3,2,f1__BRCA_LumB,0.7733333333333333
B4_random_forest,3,3,f1__BRCA_LumB,0.8533333333333334
B4_random_forest,3,4,f1__BRCA_LumB,0.9090909090909091
B4_random_forest,4,0,f1__BRCA_LumB,0.8831168831168831
B4_random_forest,4,1,f1__BRCA_LumB,0.8148148148148148
B4_random_forest,4,2,f1__BRCA_LumB,0.8059701492537313
B4_random_forest,4,3,f1__BRCA_LumB,0.8421052631578947
B4_random_forest,4,4,f1__BRCA_LumB,0.935064935064935
B5_xgboost,0,0,f1__BRCA_LumB,0.8450704225352113
B5_xgboost,0,1,f1__BRCA_LumB,0.8571428571428571
B5_xgboost,0,2,f1__BRCA_LumB,0.8809523809523809
B5_xgboost,0,3,f1__BRCA_LumB,0.8860759493670886
B5_xgboost,0,4,f1__BRCA_LumB,0.8705882352941177
B5_xgboost,1,0,f1__BRCA_LumB,0.8333333333333334
B5_xgboost,1,1,f1__BRCA_LumB,0.8571428571428571
B5_xgboost,1,2,f1__BRCA_LumB,0.8860759493670886
B5_xgboost,1,3,f1__BRCA_LumB,0.8533333333333334
B5_xgboost,1,4,f1__BRCA_LumB,0.8888888888888888
B5_xgboost,2,0,f1__BRCA_LumB,0.8470588235294118
B5_xgboost,2,1,f1__BRCA_LumB,0.8
B5_xgboost,2,2,f1__BRCA_LumB,0.8947368421052632
B5_xgboost,2,3,f1__BRCA_LumB,0.868421052631579
B5_xgboost,2,4,f1__BRCA_LumB,0.825
B5_xgboost,3,0,f1__BRCA_LumB,0.8395061728395061
B5_xgboost,3,1,f1__BRCA_LumB,0.9090909090909091
B5_xgboost,3,2,f1__BRCA_LumB,0.810126582278481
B5_xgboost,3,3,f1__BRCA_LumB,0.9
B5_xgboost,3,4,f1__BRCA_LumB,0.9473684210526315
B5_xgboost,4,0,f1__BRCA_LumB,0.875
B5_xgboost,4,1,f1__BRCA_LumB,0.8333333333333334
B5_xgboost,4,2,f1__BRCA_LumB,0.8717948717948718
B5_xgboost,4,3,f1__BRCA_LumB,0.8860759493670886
B5_xgboost,4,4,f1__BRCA_LumB,0.9473684210526315
B2_elasticnet_logreg__LATE,0,0,f1__BRCA_LumB,0.6933333333333334
B2_elasticnet_logreg__LATE,0,1,f1__BRCA_LumB,0.6987951807228916
B2_elasticnet_logreg__LATE,0,2,f1__BRCA_LumB,0.7246376811594203
B2_elasticnet_logreg__LATE,0,3,f1__BRCA_LumB,0.7142857142857143
B2_elasticnet_logreg__LATE,0,4,f1__BRCA_LumB,0.7532467532467533
B2_elasticnet_logreg__LATE,1,0,f1__BRCA_LumB,0.7012987012987013
B2_elasticnet_logreg__LATE,1,1,f1__BRCA_LumB,0.696969696969697
B2_elasticnet_logreg__LATE,1,2,f1__BRCA_LumB,0.6944444444444444
B2_elasticnet_logreg__LATE,1,3,f1__BRCA_LumB,0.6329113924050633
B2_elasticnet_logreg__LATE,1,4,f1__BRCA_LumB,0.6835443037974683
B2_elasticnet_logreg__LATE,2,0,f1__BRCA_LumB,0.6666666666666666
B2_elasticnet_logreg__LATE,2,1,f1__BRCA_LumB,0.6086956521739131
B2_elasticnet_logreg__LATE,2,2,f1__BRCA_LumB,0.7532467532467533
B2_elasticnet_logreg__LATE,2,3,f1__BRCA_LumB,0.7733333333333333
B2_elasticnet_logreg__LATE,2,4,f1__BRCA_LumB,0.7
B2_elasticnet_logreg__LATE,3,0,f1__BRCA_LumB,0.691358024691358
B2_elasticnet_logreg__LATE,3,1,f1__BRCA_LumB,0.8051948051948052
B2_elasticnet_logreg__LATE,3,2,f1__BRCA_LumB,0.6197183098591549
B2_elasticnet_logreg__LATE,3,3,f1__BRCA_LumB,0.6923076923076923
B2_elasticnet_logreg__LATE,3,4,f1__BRCA_LumB,0.8311688311688312
B2_elasticnet_logreg__LATE,4,0,f1__BRCA_LumB,0.7272727272727273
B2_elasticnet_logreg__LATE,4,1,f1__BRCA_LumB,0.7901234567901234
B2_elasticnet_logreg__LATE,4,2,f1__BRCA_LumB,0.6486486486486487
B2_elasticnet_logreg__LATE,4,3,f1__BRCA_LumB,0.7105263157894737
B2_elasticnet_logreg__LATE,4,4,f1__BRCA_LumB,0.7714285714285715
B3_linear_svm__LATE,0,0,f1__BRCA_LumB,0.6349206349206349
B3_linear_svm__LATE,0,1,f1__BRCA_LumB,0.7323943661971831
B3_linear_svm__LATE,0,2,f1__BRCA_LumB,0.631578947368421
B3_linear_svm__LATE,0,3,f1__BRCA_LumB,0.6333333333333333
B3_linear_svm__LATE,0,4,f1__BRCA_LumB,0.782608695652174
B3_linear_svm__LATE,1,0,f1__BRCA_LumB,0.71875
B3_linear_svm__LATE,1,1,f1__BRCA_LumB,0.6101694915254238
B3_linear_svm__LATE,1,2,f1__BRCA_LumB,0.7301587301587301
B3_linear_svm__LATE,1,3,f1__BRCA_LumB,0.6567164179104478
B3_linear_svm__LATE,1,4,f1__BRCA_LumB,0.696969696969697
B3_linear_svm__LATE,2,0,f1__BRCA_LumB,0.75
B3_linear_svm__LATE,2,1,f1__BRCA_LumB,0.696969696969697
B3_linear_svm__LATE,2,2,f1__BRCA_LumB,0.6451612903225806
B3_linear_svm__LATE,2,3,f1__BRCA_LumB,0.8059701492537313
B3_linear_svm__LATE,2,4,f1__BRCA_LumB,0.7222222222222222
B3_linear_svm__LATE,3,0,f1__BRCA_LumB,0.6176470588235294
B3_linear_svm__LATE,3,1,f1__BRCA_LumB,0.6875
B3_linear_svm__LATE,3,2,f1__BRCA_LumB,0.6885245901639344
B3_linear_svm__LATE,3,3,f1__BRCA_LumB,0.6956521739130435
B3_linear_svm__LATE,3,4,f1__BRCA_LumB,0.8235294117647058
B3_linear_svm__LATE,4,0,f1__BRCA_LumB,0.7536231884057971
B3_linear_svm__LATE,4,1,f1__BRCA_LumB,0.7536231884057971
B3_linear_svm__LATE,4,2,f1__BRCA_LumB,0.6461538461538462
B3_linear_svm__LATE,4,3,f1__BRCA_LumB,0.6363636363636364
B3_linear_svm__LATE,4,4,f1__BRCA_LumB,0.7941176470588235
B4_random_forest__LATE,0,0,f1__BRCA_LumB,0.6101694915254238
B4_random_forest__LATE,0,1,f1__BRCA_LumB,0.6333333333333333
B4_random_forest__LATE,0,2,f1__BRCA_LumB,0.5185185185185185
B4_random_forest__LATE,0,3,f1__BRCA_LumB,0.6229508196721312
B4_random_forest__LATE,0,4,f1__BRCA_LumB,0.6557377049180327
B4_random_forest__LATE,1,0,f1__BRCA_LumB,0.59375
B4_random_forest__LATE,1,1,f1__BRCA_LumB,0.5555555555555556
B4_random_forest__LATE,1,2,f1__BRCA_LumB,0.5862068965517241
B4_random_forest__LATE,1,3,f1__BRCA_LumB,0.6440677966101694
B4_random_forest__LATE,1,4,f1__BRCA_LumB,0.5517241379310345
B4_random_forest__LATE,2,0,f1__BRCA_LumB,0.71875
B4_random_forest__LATE,2,1,f1__BRCA_LumB,0.509090909090909
B4_random_forest__LATE,2,2,f1__BRCA_LumB,0.509090909090909
B4_random_forest__LATE,2,3,f1__BRCA_LumB,0.7164179104477612
B4_random_forest__LATE,2,4,f1__BRCA_LumB,0.49122807017543857
B4_random_forest__LATE,3,0,f1__BRCA_LumB,0.49122807017543857
B4_random_forest__LATE,3,1,f1__BRCA_LumB,0.7
B4_random_forest__LATE,3,2,f1__BRCA_LumB,0.509090909090909
B4_random_forest__LATE,3,3,f1__BRCA_LumB,0.6129032258064516
B4_random_forest__LATE,3,4,f1__BRCA_LumB,0.5454545454545454
B4_random_forest__LATE,4,0,f1__BRCA_LumB,0.5555555555555556
B4_random_forest__LATE,4,1,f1__BRCA_LumB,0.676923076923077
B4_random_forest__LATE,4,2,f1__BRCA_LumB,0.5454545454545454
B4_random_forest__LATE,4,3,f1__BRCA_LumB,0.5666666666666667
B4_random_forest__LATE,4,4,f1__BRCA_LumB,0.7
B5_xgboost__LATE,0,0,f1__BRCA_LumB,0.6764705882352942
B5_xgboost__LATE,0,1,f1__BRCA_LumB,0.676056338028169
B5_xgboost__LATE,0,2,f1__BRCA_LumB,0.7246376811594203
B5_xgboost__LATE,0,3,f1__BRCA_LumB,0.7837837837837838
B5_xgboost__LATE,0,4,f1__BRCA_LumB,0.7948717948717948
B5_xgboost__LATE,1,0,f1__BRCA_LumB,0.7894736842105263
B5_xgboost__LATE,1,1,f1__BRCA_LumB,0.8235294117647058
B5_xgboost__LATE,1,2,f1__BRCA_LumB,0.7142857142857143
B5_xgboost__LATE,1,3,f1__BRCA_LumB,0.6571428571428571
B5_xgboost__LATE,1,4,f1__BRCA_LumB,0.7777777777777778
B5_xgboost__LATE,2,0,f1__BRCA_LumB,0.6956521739130435
B5_xgboost__LATE,2,1,f1__BRCA_LumB,0.6268656716417911
B5_xgboost__LATE,2,2,f1__BRCA_LumB,0.7536231884057971
B5_xgboost__LATE,2,3,f1__BRCA_LumB,0.8533333333333334
B5_xgboost__LATE,2,4,f1__BRCA_LumB,0.6216216216216216
B5_xgboost__LATE,3,0,f1__BRCA_LumB,0.6923076923076923
B5_xgboost__LATE,3,1,f1__BRCA_LumB,0.704225352112676
B5_xgboost__LATE,3,2,f1__BRCA_LumB,0.6865671641791045
B5_xgboost__LATE,3,3,f1__BRCA_LumB,0.85
B5_xgboost__LATE,3,4,f1__BRCA_LumB,0.7777777777777778
B5_xgboost__LATE,4,0,f1__BRCA_LumB,0.7297297297297297
B5_xgboost__LATE,4,1,f1__BRCA_LumB,0.7733333333333333
B5_xgboost__LATE,4,2,f1__BRCA_LumB,0.6363636363636364
B5_xgboost__LATE,4,3,f1__BRCA_LumB,0.7297297297297297
B5_xgboost__LATE,4,4,f1__BRCA_LumB,0.8378378378378378
B0a_dummy_stratified,0,0,precision__BRCA_LumB,0.23076923076923078
B0a_dummy_stratified,0,1,precision__BRCA_LumB,0.35
B0a_dummy_stratified,0,2,precision__BRCA_LumB,0.24324324324324326
B0a_dummy_stratified,0,3,precision__BRCA_LumB,0.32432432432432434
B0a_dummy_stratified,0,4,precision__BRCA_LumB,0.21621621621621623
B0a_dummy_stratified,1,0,precision__BRCA_LumB,0.2564102564102564
B0a_dummy_stratified,1,1,precision__BRCA_LumB,0.175
B0a_dummy_stratified,1,2,precision__BRCA_LumB,0.21621621621621623
B0a_dummy_stratified,1,3,precision__BRCA_LumB,0.2702702702702703
B0a_dummy_stratified,1,4,precision__BRCA_LumB,0.16216216216216217
B0a_dummy_stratified,2,0,precision__BRCA_LumB,0.1282051282051282
B0a_dummy_stratified,2,1,precision__BRCA_LumB,0.275
B0a_dummy_stratified,2,2,precision__BRCA_LumB,0.16216216216216217
B0a_dummy_stratified,2,3,precision__BRCA_LumB,0.16216216216216217
